id,title,url,num_points,num_comments,author,created_at
12074862,ask hn: what to do after failing final interviews twice?,,103,147,uyoakaoma,2016-07-11 21:31:00
10492494,ask hn: bi software,,2,1,rgdzz3,2015-11-02 15:53:00
10194546,ask hn: would you pay to use a good gif encoder designed for ios?,,2,1,giftoolbox,2015-09-09 20:59:00
11461473,ask hn: what to do if the firewall removes all new http response header fields?,,7,12,stesch,2016-04-09 14:52:00
11623491,ask hn: where can i watch an xcode master at work?,,10,5,SimplGy,2016-05-03 19:26:00
12219748,ask hn: is there a public shaming list for websites with bad password policies?,,2,2,coreyp_1,2016-08-03 17:27:00
12447264,ask hn: new macbook?,,7,3,mark_l_watson,2016-09-07 20:27:00
10559164,ask hn: why the platform doesn't have a pinned tab icon for safari?,,1,3,hugomano,2015-11-13 11:09:00
12039371,ask hn: cms vs. no cms statistics?,,1,2,userAW,2016-07-05 20:36:00
11974533,ask hn: what is the best way to whiteboard remotely?,,6,4,mey,2016-06-25 00:22:00
11674899,ask hn: how much equity should a lead developer joining a startup during yc get?,,3,3,whyceethrowaway,2016-05-11 13:08:00
12201897,ask hn: has hn lost its tech startup community vibe?,,24,10,forgottenacc56,2016-08-01 12:45:00
11088974,ask hn: best way to render latex equations in github readme?,,2,5,chatmasta,2016-02-12 17:50:00
12390993,ask hn: advice on failing company,,9,9,throwwaway,2016-08-30 15:27:00
10310602,ask hn: does anyone develop/hack while working in a completely separate field?,,2,2,teapot01,2015-10-01 12:15:00
11555135,ask hn: what would tv cop drama be about if drugs were legal?,,2,6,hoodoof,2016-04-23 11:43:00
12381598,ask hn: why is google so bad at ui design?,,2,6,vuyani,2016-08-29 13:13:00
11363757,ask hn: an inexpensive way to find my father (with alzheimers) if he gets lost,,2,3,elchief,2016-03-26 00:22:00
12276361,ask hn: a statically typed alternative to python with batteries included,,3,3,sharmi,2016-08-12 15:17:00
12403111,ask hn: what problems are solved best with haskell?,,9,2,npguy,2016-09-01 04:31:00
12209171,ask hn: jwt as a currency?,,2,2,ncodes,2016-08-02 11:41:00
11518172,ask hn: what do you use to manage terminal commands?,,1,3,yoavanaki,2016-04-18 07:03:00
10970880,ask hn: where can i get an orange yc vinyl sticker for mac laptop?,,6,8,davidcoronado,2016-01-25 23:38:00
11928957,ask hn: what makes a technical interview crappy?,,2,4,amorphid,2016-06-18 15:15:00
10504142,ask hn: looking for a technical interview coach,,4,4,allsystemsgo,2015-11-04 02:15:00
12067517,ask hn: does anybody have a list of hn story ids including 'dead' submissions?,,5,4,jacquesm,2016-07-10 22:15:00
11676417,"ask hn: do i have to go through recruiters nowadays, how do you find new jobs?",,185,144,minionslave,2016-05-11 15:52:00
12523146,ask hn: how relevant are master's degrees in tech today?,,11,6,red_fox,2016-09-17 23:48:00
11910888,ask hn: what payment company do you use that automatically apply eu vat rates?,,14,11,cookiemonsta,2016-06-15 18:05:00
11357354,ask hn: open source our multi-database indexing engine?,,10,9,ChrisDutrow,2016-03-24 23:24:00
10629881,ask hn: ycombinator's safe for uk?,,5,1,sameernoorani,2015-11-25 21:37:00
12081664,ask hn: is it advisable to develop a high-scale website using only aws lambda?,,9,4,demetriusnunes,2016-07-12 19:24:00
12568672,ask hn: do you subvocalize when reading code?,,7,6,anderspitman,2016-09-23 23:35:00
11238329,ask hn: computer science university courses in the uk,,2,3,wjh_,2016-03-07 11:37:00
10897460,ask hn: is knuth's taocp worth the time and effort?,,205,131,QuadrupleA,2016-01-13 21:00:00
11894855,ask hn: are you still using socket.io?,,4,1,swineflu,2016-06-13 15:53:00
11027982,ask hn: interesting online communities?,,2,1,juandazapata,2016-02-03 17:44:00
11287071,"ask hn: middle of project, side project raised money, what do i do?",,5,6,throwaway_1122,2016-03-15 02:36:00
10943637,ask hn: best cross platform app development framework in 2016?,,3,4,nerva,2016-01-21 05:59:00
11305644,ask hn: what's going to be the next big thing?,,17,16,livus,2016-03-17 16:53:00
11573864,ask hn: how will using containers save me money?,,1,4,sly010,2016-04-26 17:30:00
10364899,ask hn: how do you find a cofounder for your project?,,5,2,iperez,2015-10-10 08:28:00
11481720,ask hn: help with backups,,2,3,FreezerburnV,2016-04-12 17:39:00
12107664,ask hn: how to get back a stolen car,,2,2,apa-sl,2016-07-16 20:03:00
11562582,ask hn: best books for understanding and training a cat,,5,2,SimplGy,2016-04-25 05:15:00
11748092,ask hn: disabling paste in password boxes - why is it practiced?,,62,61,BIackSwan,2016-05-22 10:59:00
10788116,ask hn: the struggles of poverty and trying to become a programmer from 0,,27,31,poveritysucks,2015-12-24 13:43:00
12199572,ask hn: are there any tech interview prep courses?,,4,3,MyDumbQuestions,2016-08-01 00:23:00
10974604,"ask hn: uh, what's the thin black line across the top?",,1,2,dc2,2016-01-26 17:35:00
11922630,ask hn: comparing offer to current employment,,2,2,quantifiedCoder,2016-06-17 13:56:00
10519181,ask hn: how do i start a teleportation startup?,,4,5,thetmkay,2015-11-06 12:57:00
10566869,ask hn: how do i promote an app with little/no money?,,1,1,ldom22,2015-11-14 19:28:00
11350560,ask hn: what is a service you would pay $10/month for?,,4,11,WannaBeFounder,2016-03-24 04:24:00
11406505,ask hn: what credit card do you use/recommend [usa]?,,3,2,chirau,2016-04-01 17:07:00
12480146,ask hn: resources for software managers?,,7,3,devmgr,2016-09-12 14:52:00
11509594,ask hn: is tradepub.com in anyway connected to hn?,,1,2,raddad,2016-04-16 06:51:00
12525401,ask hn: what has been your experiences with using a terminal on mobile phones?,,2,1,mkagenius,2016-09-18 14:20:00
10511688,ask hn: i need legal advice,,4,12,anymys,2015-11-05 04:53:00
12221523,ask hn: feeling trapped by the visa. advice appreciated,,4,3,throwaway_askhn,2016-08-03 21:06:00
10288693,ask hn: how creepy are google and facebook wireless?,,9,7,username223,2015-09-28 02:42:00
11211961,ask hn: how to fight copyright laws?,,2,1,ApplaudPumice,2016-03-02 18:40:00
10993224,ask hn: is there a game that teaches ip address subnetting and routing?,,3,4,andrewstuart,2016-01-29 03:06:00
10864352,ask hn: is techzing podcast coming back?,,2,1,frankacter,2016-01-08 12:20:00
10233631,ask hn: ios 9 is out with its ad-blocker support. how do you feel about that?,,1,1,kmfrk,2015-09-17 14:45:00
12386585,ask hn: want to connect with startup school attendees before the event?,,5,3,Nora_Kelleher,2016-08-30 00:49:00
11372238,ask hn: career choice: boutique consultancy or big 5,,1,2,dev_throw,2016-03-28 01:28:00
12008384,ask hn: how did your show hn post affect your website?,,11,6,perakojotgenije,2016-06-30 13:36:00
10207398,ask hn: starting a porn startup,,4,2,abba_fishhead,2015-09-12 05:50:00
11255511,ask hn: why github is downgrading its github pages?,,1,3,rohit6223,2016-03-09 20:27:00
10868421,"ask hn: how do i create a table in text (using hyphens, pipes and pluses)?",,2,4,jkuria,2016-01-08 21:27:00
11432853,"ask hn: cost/time/obstacles for developing a modern, fast mips64 board?",,4,1,lazyjones,2016-04-05 18:11:00
12205953,ask hn: any way to read a 9-track 1/2 tape in silicon valley?,,14,10,Animats,2016-08-01 21:03:00
11034356,ask hn: why is my bathroom mirror is smarter than yours being posted so much?,,6,8,davelnewton,2016-02-04 15:09:00
10722072,ask hn: what free photo hosting service should i use for my github projects?,,3,8,aviaryan,2015-12-12 07:15:00
12506045,ask hn: most impressive saas landing page?,,3,1,fratlas,2016-09-15 13:46:00
11918632,ask hn: how often do you get contacted via hn?,,9,7,ryanlm,2016-06-16 20:25:00
11808758,ask hn: what small websites do you frequently use/visit?,,49,34,curiousgal,2016-05-31 18:22:00
10669106,ask hn: database design templates (or best practice examples),,19,10,jmakaa,2015-12-03 11:50:00
12285136,ask hn: how much you increase your salary for a new job?,,2,1,trtobe,2016-08-14 11:02:00
12153137,ask hn: do we really need performance feedback?,,35,43,ali_ibrahim,2016-07-24 12:28:00
10606684,ask hn: tips for overheating laptop running linux,,2,9,giis,2015-11-21 12:57:00
11019020,ask hn: how should i start with modern js?,,3,4,Peradine,2016-02-02 12:25:00
12000729,ask hn: how do i reverse engineer my country's smart id card,,1,1,amingilani,2016-06-29 10:50:00
11980866,ask hn: how to measure if it is worth it to accept a job with less coding?,,4,1,throwinitafter,2016-06-26 14:16:00
11503410,"ask hn: not yet published  should it be at all, hn?",https://medium.com/@neroux/417c7fdab282,3,3,datalist,2016-04-15 11:07:00
10481525,ask hn: real odds of making a living off a web app,,35,25,nicholas73,2015-10-31 02:06:00
11411056,ask hn: when will yc publicly announce which companies got in summer '16 class?,,3,1,tomas_interests,2016-04-02 10:53:00
10583910,ask hn: is there something akin to agents  in the software industry?,,3,2,lsc,2015-11-17 21:00:00
10640336,ask hn: advise for a self-taught budding programmer,,9,9,sdiq,2015-11-28 07:17:00
12001925,ask hn: what is your best advice for a developer to write better code?,,146,190,gdaz,2016-06-29 14:43:00
11104019,ask hn: why do dev communities still use mailing lists?,,6,11,kevinSuttle,2016-02-15 16:01:00
12124689,ask hn: nowhere to go from here?,,6,4,old_young_guy,2016-07-19 20:35:00
10542809,ask hn: how do you test for analytical skills?,,10,9,neilsharma,2015-11-10 21:48:00
11675663,ask hn: when you are learning a new pl what do you create as your first project?,,1,1,warriorkitty,2016-05-11 14:36:00
10919435,ask hn: fun and interesting python things to do or learn?,,1,1,thecuriousone,2016-01-17 13:49:00
11046574,ask hn: is anyone working on an intellij alternative?,,1,2,notinreallife,2016-02-06 04:38:00
11888685,ask hn: stop builtwith.com from exposing my stack ?,,2,6,max_,2016-06-12 16:03:00
11308221,"ask hn: if you were writing git now, what would you change?",,2,2,prmph,2016-03-17 22:41:00
11894825,ask hn: co-founder? seeking co-founder?,,4,1,kirk21,2016-06-13 15:50:00
10395300,ask hn: how do you find remote jobs?,,27,11,vijayr,2015-10-15 19:16:00
12222856,ask hn: quitting from a small startup?,,3,3,shadowycoder,2016-08-04 01:56:00
11699187,ask hn: what's your workflow for simple side projects?,,29,16,fratlas,2016-05-15 03:01:00
11005821,ask hn: what are your itches with your current to-do app?,,3,1,zebra,2016-01-31 09:20:00
12279927,ask hn: what's your favorite outline editor which supports markdown?,,2,1,snaga,2016-08-13 02:19:00
11623584,ask hn: where's the best place to find devs?,,1,1,traviswingo,2016-05-03 19:40:00
12373183,ask hn: end of the rope at 42- thinking coder school-does it make sense?,,1,1,DiversityinSV,2016-08-27 17:07:00
11095056,ask hn: how do you handle white-labeling product from a technical perspective?,,6,7,bradleyjoyce,2016-02-13 18:30:00
12310671,"ask hn: hey recruiters, do you look at my personal website?",,39,21,dudeget,2016-08-18 06:05:00
12121359,ask hn: does your company practice daily reporting?,,5,2,tuyguntn,2016-07-19 12:41:00
10547432,ask hn: why don't geeks care about climate change?,,12,35,mijustin,2015-11-11 16:28:00
10940602,ask hn: is it feasible to ask not to talk while coding during interview?,,1,4,muddyrivers,2016-01-20 19:22:00
10491354,ask hn: how do you focus and track your goals?,,7,2,vsergiu,2015-11-02 11:51:00
11085507,ask hn: slow paying client and how do you deal with them?,,7,16,zenincognito,2016-02-12 05:34:00
11322188,ask hn: looking for feedback on replacing your dvd library online,,2,8,Richallen1,2016-03-20 07:52:00
12094320,ask hn: review my freeciv html5 version again,https://play.freeciv.org/?civ=1,4,1,roschdal,2016-07-14 14:54:00
11822375,ask hn: how do you provide your python dependencies in production in 2016?,,4,2,inlineint,2016-06-02 13:44:00
11553292,ask hn: does code style matter to you?,,3,5,rtfpessoa,2016-04-22 23:33:00
12410328,ask hn: good resources for new immigrants on how to settle?,,4,8,mus1cfl0w,2016-09-02 02:08:00
10294526,ask hn: google recruiting  asking for current compensation,,24,33,Nemant,2015-09-29 03:21:00
11084984,ask hn: do i really hear my cpu/gpu or am i getting crazy?,,4,8,tarikozket,2016-02-12 02:50:00
11913868,"ask hn: who in austin, tx has a tech stack in go?",,5,10,SamWhited,2016-06-16 04:01:00
11256219,ask hn: ordinary user focus groups re: perception of regular ssl cert vs. ev ssl,,5,1,walrus01,2016-03-09 22:44:00
10466096,ask hn: i need a serious critique of the ux of this hiring app?,,2,2,Morgan17,2015-10-28 17:53:00
10261985,ask hn: are big budget projects losing you money?,,4,2,workshop_leads,2015-09-22 21:55:00
10361326,ask hn: what do you really think about docker?,,9,5,jaisingh,2015-10-09 16:41:00
11466787,ask hn: best resources to get started with webgl for vr?,,2,1,kbouw,2016-04-10 16:12:00
10866268,ask hn: which universities have free engineering master programme in english?,,1,5,alibeybey,2016-01-08 16:56:00
11247368,ask hn: moving out of silicon valley because of housing? where to?,,191,383,Apocryphon,2016-03-08 18:35:00
10580097,ask hn: best practice for test and production environments for your company,,12,3,jollychang,2015-11-17 09:55:00
11159805,ask hn: what makes an ordinary programmer a great programmer?,,1,2,acidfreaks,2016-02-23 16:05:00
11999128,ask hn: what is that code snippet / command that you google every single time?,,2,1,guillegette,2016-06-29 02:31:00
11940144,ask hn: does the design of a programming language includes writing its compiler?,,3,4,basicscholar,2016-06-20 18:35:00
12348573,ask hn: java or .net for a new big enterprise system?,,4,6,vitoralmeida,2016-08-23 23:22:00
12449062,ask hn: what's the fastest way to deploy a blog?,,3,3,thirstysusrando,2016-09-07 23:57:00
11584776,ask hn: how to proceed?,,7,2,tort_artificer,2016-04-27 21:37:00
11809621,ask hn: how important is pictures on your online personas?,,2,3,holaboyperu,2016-05-31 19:53:00
11569474,ask hn: is paul graham still doing y combinator interviews?,,17,8,berpasan,2016-04-26 04:37:00
12439865,ask hn: how to comunicate more clearly my project idea?,,1,3,singold,2016-09-06 22:59:00
10676510,"ask hn: first time us employment, does the company pays the taxes or me?",,1,6,validuserfr,2015-12-04 14:36:00
11199575,ask hn: why can't i copy and paste into html fields?,,1,1,danmccorm,2016-02-29 23:24:00
11985143,ask hn: good software for interactive exploration of quantum/particle physics?,,86,24,Fr0styMatt88,2016-06-27 10:02:00
12405699,ask hn: freelancer? seeking freelancer? (september 2016),,72,85,whoishiring,2016-09-01 15:00:00
10667550,ask hn: would this be legal?,,2,3,askQuestion,2015-12-03 03:27:00
12141157,ask hn: how to peacock my resume,,1,1,thirstysusrando,2016-07-22 01:26:00
11427316,ask hn: how do you build a service?,,5,6,NetOpWibby,2016-04-05 02:13:00
10925314,ask hn: cold hands?,,1,1,scottndecker,2016-01-18 16:38:00
10550940,ask hn: non-localized email addresses ok?,,1,3,BrandonM,2015-11-12 02:37:00
11967928,ask hn: an engineer's perspective on healthcare,,4,3,rangerunseen,2016-06-24 08:46:00
12356357,"ask hn: i'm 28yo. should i start college now, or get real world experience?",,20,42,Calist0,2016-08-25 01:17:00
12196917,ask hn: cofounder and cto of a hardware startup asking how to leave gracefully,,5,6,hippychap,2016-07-31 13:38:00
10901130,ask hn: simplest explanation of youtube content id for a child? (in japanese),,4,6,hysan,2016-01-14 13:12:00
10223446,ask hn: how does email tracking work?,,11,16,markwaldron,2015-09-15 22:01:00
12563436,ask hn: what are you using for integration testing?,,2,1,nenadg,2016-09-23 09:58:00
12273173,ask hn: why did you stop learning to code?,,40,44,beekums,2016-08-12 03:05:00
10898922,ask hn: effect of sdns on internet network topology and freedom,,4,2,gioscarab,2016-01-14 01:02:00
12301809,ask hn: has anyone read the adblockplus source code to check for integrity?,,3,6,godot,2016-08-17 01:05:00
10589634,ask hn: microsoft pr machine unleashed on hn?,,2,3,idibidiart,2015-11-18 18:20:00
11842531,ask hn: do you keep a journal/diary?,,8,4,curiousgal,2016-06-05 19:08:00
11343844,ask hn: how can slack be disrupted?,,40,73,bossx,2016-03-23 12:38:00
10228333,ask hn: which css/html frameworks should i consider for modern web development?,,20,6,SeanAnderson,2015-09-16 17:33:00
12113598,ask hn: what is the best monitor for people with failing eyesight?,,8,6,stevewilhelm,2016-07-18 07:09:00
10465454,ask hn: why do legal documents sometimes use caps?,,8,3,chejazi,2015-10-28 16:32:00
10883786,ask hn: what tool do you use for code analysis?,,3,1,microsby0,2016-01-11 21:36:00
12424110,ask hn: what are best ways to prepare for rhca/rhce,,3,3,marmot777,2016-09-04 12:59:00
11693703,ask hn: how can i seek out successful mentors who i can connect to?,,11,5,thakobyan,2016-05-13 22:51:00
11648342,"ask hn: i need to specialize.  web, or ios?",,3,7,esob3,2016-05-07 04:03:00
10372846,ask hn: how can we fight the pesticide issue in my state,,6,1,imakesnowflakes,2015-10-12 06:27:00
11458666,ask hn: what's most important when creating software?,,2,5,baccheion,2016-04-08 22:39:00
10472329,ask hn: do recruiters follow up emails ever work?,,7,5,dudul,2015-10-29 16:37:00
10443525,ask hn: suggestions for my master's degree dissertation,,1,3,chencs,2015-10-24 13:28:00
10350461,ask hn: how long did it take you to launch?,,2,1,smcguinness,2015-10-08 02:07:00
11854931,ask hn: what's the right subset of the c++ language?,,2,2,uptownfunk,2016-06-07 14:59:00
10381524,ask hn: showcasing side projects on resume,,9,11,_spoonman,2015-10-13 16:25:00
10419726,ask hn: so two tiny and speedy browsers today. which?,,1,1,uptownhr,2015-10-20 15:21:00
11922261,ask hn: brexit  should i vote in or out?,,2,8,vain,2016-06-17 12:42:00
11030042,ask hn: do you use an alternative keyboard layout like dvorak?,,8,7,cranium,2016-02-03 21:48:00
10253395,ask hn: templates for startup legal agreements,,1,1,pravint,2015-09-21 16:34:00
12128968,ask hn: how would you improve twitter?,,4,6,lj3,2016-07-20 13:51:00
12101699,ask hn: do valley vc's ever lose money?,,2,1,lilcarlyung,2016-07-15 15:33:00
11939859,ask hn: how do you keep your (always online) windows pc safe?,,1,3,jozydapozy,2016-06-20 18:05:00
12429130,ask hn: api for determining aesthetics in photos?,,2,2,jgotti92,2016-09-05 09:32:00
10695909,ask hn: i am sitting on a gold mine. need help,,3,2,techcorner,2015-12-08 12:04:00
11803347,ask hn: how to improve technical writing skills?,,10,5,CiPHPerCoder,2016-05-30 21:35:00
10809714,ask hn: should paywall links get upvoted?,,1,4,daveloyall,2015-12-29 23:19:00
10816800,ask hn: why my question about ian death was removed from ask hn?,,4,5,kiloreux,2015-12-31 08:19:00
12493739,ask hn: how do you validate business ideas before investing work,,1,2,m4nu,2016-09-14 01:50:00
10246161,ask hn: what's your favorite ruby http client?,,3,3,thinkingserious,2015-09-20 01:07:00
10742314,ask hn: what is the best online resource for objective-c to swift?,,3,2,kexari,2015-12-16 04:09:00
10511694,ask hn: performance benchmarks of nlp engines?,,4,1,codyguy,2015-11-05 04:57:00
12481316,"ask hn: if you had only 10^n dollars for a cause, what would you choose and why?",,1,1,thr0waway1239,2016-09-12 16:51:00
10858187,"ask hn: how much bigger is google than other co's twitter, snapchat, facebook?",,3,6,meeper16,2016-01-07 14:54:00
10300373,ask hn: what do you want in a text editor?,,13,23,fizzbucket,2015-09-29 22:51:00
10824209,ask hn: what book changed your life in 2015?,,2,1,michalu,2016-01-01 23:56:00
10779053,ask hn: how to get involved with ai as a non-ai programmer?,,30,8,hndatapagan,2015-12-22 17:38:00
12420487,ask hn: parents how do you limit your kids time playing the computer?,,1,1,omilu,2016-09-03 18:45:00
11759071,ask hn: what does a region/city need to encourage startups?,,4,4,teapot01,2016-05-24 04:56:00
12230689,ask hn: how do you manage your backups?,,4,3,whyasker,2016-08-05 07:54:00
11359921,ask hn: how do computers 'know' when they've used the right encryption key?,,15,9,jc_811,2016-03-25 13:36:00
11263074,ask hn: how do you measure bug report quality?,,1,6,takmusashi,2016-03-10 22:35:00
12235068,ask hn: what is the equivalent of these api and protocols for non-browsers?,,3,3,kevindeasis,2016-08-05 19:18:00
12499606,ask hn: stay in touch with professional friends or former colleagues,,15,27,recmend,2016-09-14 18:02:00
11912365,ask hn: is samsung becoming the new apple?,,6,4,sixQuarks,2016-06-15 21:40:00
12202865,ask hn: who is hiring? (august 2016),,534,947,whoishiring,2016-08-01 15:01:00
12270000,ask hn: examples of exceptional git repo wikis?,,7,2,lukeHeuer,2016-08-11 17:14:00
12489079,ask hn: should you tell the story behind your work?,,2,1,espitia,2016-09-13 15:25:00
11430556,ask hn: disk based caching server?,,1,2,83457,2016-04-05 14:21:00
11233117,"ask hn: modern, self-hosted software dev infrastructure",,3,1,isoos,2016-03-06 09:58:00
12014716,ask hn: is swift mature enough for server-side use?,,10,1,filleokus,2016-07-01 09:06:00
12068461,ask hn: is there enough video content out there today to learn cs & programming?,,3,4,Onixelen,2016-07-11 02:19:00
11026593,ask hn: why does java continue to dominate?,,7,22,augb,2016-02-03 14:33:00
10894031,ask hn: what is your company's development process?,,2,2,a_lifters_life,2016-01-13 13:20:00
12550597,ask hn: what products have you used regularly for years?,,6,5,neilsharma,2016-09-21 17:56:00
12477493,ask hn: what are most inherently secure os's and why? the opposite and why?,,7,7,marmot777,2016-09-12 05:57:00
12463847,ask hn: dropbox alternative with best ux?,,2,2,tnorthcutt,2016-09-09 16:41:00
11423636,"ask hn: what are the biggest problems we should tackle, right now?",,8,12,_fabio,2016-04-04 17:23:00
11737851,ask hn: we built a product that nobody wants. whats next?,,12,15,mrtsepelev,2016-05-20 14:06:00
11653238,ask hn: near 100% remote development setup?,,1,1,itchynosedev,2016-05-08 08:39:00
12178098,ask hn: unsanitized query string on donaldjtrump.com,,2,2,dkaoster,2016-07-28 03:10:00
12169600,ask hn: what do it take to be a full stack developer?,,2,1,ninja_to_be,2016-07-26 23:48:00
10286848,ask hn: how do i jump from ios dev to firmware/embedded software engineering,,2,3,jdmoreira,2015-09-27 15:36:00
12017788,ask hn: how feasible are manufacturing startups?,,1,1,cdupiton,2016-07-01 16:58:00
11264733,ask hn: selling a modestly profitable saas,,7,6,yourabi,2016-03-11 04:58:00
11767227,ask hn: what is the best way to tune hyper parameters for a deep neural network?,,3,1,hemapani,2016-05-25 02:16:00
11846520,ask hn: how do i save stories on hn?,,1,4,winteriscoming,2016-06-06 13:17:00
10908702,ask hn: website obesity crisis,,2,6,tmaly,2016-01-15 11:57:00
12425877,ask hn: random email generator?,,2,1,franciscop,2016-09-04 18:23:00
12028693,ask hn: tiling window manager for windows?,,7,4,blue--,2016-07-04 02:57:00
12486363,ask hn: run discovery of hypermedia apis,,1,1,imjacobclark,2016-09-13 08:10:00
10873843,ask hn: what is your viable aka money making startup or side project idea?,,19,20,uibkend,2016-01-10 02:17:00
10941132,ask hn: has anyone updated an android app from free to having in-app purchases?,,5,1,qwer,2016-01-20 20:34:00
11803812,ask hn: does anyone use db normal forms in their job?,,2,3,bbcbasic,2016-05-30 23:40:00
10363730,ask hn: how come blogs/magazines never get accepted into yc?,,1,3,kkt262,2015-10-09 22:57:00
12440359,ask hn: what compensation should a series-a company give to an advisor,,4,5,michaeldunworth,2016-09-07 01:02:00
12121739,ask hn: how did nasa make reliable software if they didn't invent unit tests?,,98,91,sebastianconcpt,2016-07-19 13:52:00
12102535,ask hn: how can i become a technology consultant/contractor?,,3,2,devjuice,2016-07-15 17:27:00
10911466,ask hn: are h1-b visas more likely to be obtained by big tech companies?,,5,7,simonebrunozzi,2016-01-15 19:23:00
12241492,ask hn: which blogging platform do you use?,,9,42,rajeshmr,2016-08-07 08:37:00
11081569,ask hn: seen my stolen truck in the bay area?,,8,6,gs7,2016-02-11 17:36:00
11488703,"ask hn: if one works over 40hrs/week, can they claim more years of experience?",,8,22,bobisme,2016-04-13 14:59:00
10630565,ask hn: do you think self-driving cars are feasable at all?,,8,29,alexandrerond,2015-11-25 23:57:00
12230831,ask hn: engineer working with rloop needs place to crash in bay area,,14,9,erbdex,2016-08-05 08:41:00
12028766,ask hn: whats the ratio of people clicking forgot my password on a login form?,,3,1,midhem,2016-07-04 03:29:00
12538861,"ask hn: i created a scraper, now i think how to utilize scraped data",,3,1,gorer,2016-09-20 12:11:00
11240350,ask hn: is the hacker news team actively developing arc?,,20,11,Kinnard,2016-03-07 18:04:00
10812951,ask hn: what problem in 2016 will be potential startup?,,5,2,mirap,2015-12-30 16:59:00
10454656,ask hn: any examples of apis in production using jwt?,,2,1,blooberr,2015-10-26 21:34:00
10900883,ask hn: non-trivial data intensive angularjs apps,,5,2,ojbrien,2016-01-14 12:14:00
12403983,ask hn: submitting hn comments,,1,2,Tomte,2016-09-01 09:44:00
10452257,ask hn: algorithm for scheduling appointments by location,,1,3,tmaly,2015-10-26 16:01:00
11008630,ask hn: evernote alternatives for research?,,62,49,Spooky23,2016-01-31 23:15:00
10634162,ask hn: what are you thankful for?,,3,2,japhyr,2015-11-26 18:39:00
11428055,ask hn: why is there no strict html 5 dtd?,,1,2,kaishiro,2016-04-05 05:26:00
10478927,ask hn: do you want to be interviewed about programming?,,4,3,chess,2015-10-30 16:49:00
10690750,ask hn: mailbox alternatives for os x?,,5,11,cjbarber,2015-12-07 17:06:00
11506226,ask hn: what are your disciplines to keep sharp between contracts?,,1,1,kleer001,2016-04-15 17:45:00
12260823,ask hn: readboard user onboarding process review,,3,2,abhishekdesai,2016-08-10 11:25:00
11274094,ask hn: should we give a discount to a billion dollar startup?,,21,21,sec_throwaway,2016-03-12 19:23:00
10916951,ask hn: how can the u.s. fix the problems with the police?,,2,4,forgottenacc56,2016-01-16 21:35:00
10243514,ask hn: will adblockers kill js widget products/startups?,,5,4,markyc,2015-09-19 06:39:00
11394283,ask hn: which iot gadgets do you use in your airbnb rentals?,,10,3,baus,2016-03-31 01:03:00
11757015,ask hn: is couchdb dead?,,11,3,y0ghur7_xxx,2016-05-23 21:09:00
12292325,ask hn: which self hosted cloud solution you use and why?,,1,1,enitihas,2016-08-15 18:20:00
11071070,ask hn: but are my shares actually worth something?,,2,3,alreadytrashed,2016-02-10 06:24:00
10226128,"ask hn: mobile, social, geo all saturated  what's next?",,1,2,forkandwait,2015-09-16 12:48:00
10297212,ask hn: what's the most impactful business book you've read?,,5,11,karamazov,2015-09-29 15:58:00
10331718,ask hn: what is the 1 attribute colleagues should have to make workplace better?,,3,2,nethsix,2015-10-05 13:41:00
10638381,ask hn: any black friday deals offered by yc-backed startups?,,5,3,startupsorter,2015-11-27 18:53:00
10694285,ask hn: anyone recommend any _weekly_ news sources?,,7,6,EleventhSun,2015-12-08 01:58:00
12529310,ask hn: in what areas are nosql databases beneficial over relational databases?,,74,73,rochak,2016-09-19 06:06:00
11520576,ask hn: top univ offering an online graduate degree in pure/abstract maths?,,2,3,soulbadguy,2016-04-18 15:19:00
10318620,ask hn: what youtube channels are you subscribed to? (linux servers),,1,1,heike,2015-10-02 14:09:00
11900653,ask hn: which ide handles very large projects the best?,,3,5,sanjeetsuhag,2016-06-14 08:42:00
10223764,ask hn: is webgl a good idea that will never quite make it?,,2,4,forgotAgain,2015-09-15 23:29:00
12373818,ask hn: accuracy of ip to geo location?,,3,5,tmaly,2016-08-27 19:38:00
12323231,ask hn: why there is no any successful auto based messaging application?,,1,7,ceyhunkazel,2016-08-19 20:30:00
12470851,ask hn: how to deal with a founder that won't leave his job (maybe)?,,2,2,burgund,2016-09-10 20:57:00
10639861,ask hn: what will happen when her majesty queen elizabeth ii passes away?,,5,7,zerocrat,2015-11-28 03:12:00
11283994,ask hn: ask them to pay/schedule or handle it myself?,,5,1,tonym9428,2016-03-14 17:12:00
12058253,ask hn: how do you handle transferring large files over the internet?,,8,33,lucasch,2016-07-08 20:04:00
10414011,ask hn: should i incorporate as a freelancer?,,1,4,smockman36,2015-10-19 16:42:00
11344221,ask hn: your job satisfaction?,,12,10,rvpolyak,2016-03-23 13:34:00
11849397,ask hn: how are you handling your privacy/security?,,10,4,lnalx,2016-06-06 19:06:00
11345304,ask hn: do you hate social media?  and does this app fix that?,,6,2,WithDom,2016-03-23 15:25:00
11723091,ask hn: best first steps for a startup?,,11,8,alistproducer2,2016-05-18 16:26:00
11741909,ask hn: what are the most popular non-english programming languages?,,9,16,holaboyperu,2016-05-20 22:07:00
10489564,ask hn: is hacker news now responsive?,,1,1,usaphp,2015-11-02 02:16:00
11414951,ask hn: scientific pursuits that are feasible on your own?,,10,9,Ehrlich,2016-04-03 04:40:00
10690498,ask hn: can i use tensorflow without knowing even elementary algebra?,,4,2,sanosuke,2015-12-07 16:37:00
